VOLUME,/var/lib/ntopng,3
VOLUME,/root/.node-red,2
VOLUME,${NIFI_LOG_DIR} \\,1
VOLUME,/etc/webhook,1
VOLUME,/scripts,2
VOLUME,/root/.kismet,1
VOLUME,/mnt/routes,1
VOLUME,/var/log,2
VOLUME,/home/superset \\,3
VOLUME,["/kafka"],1
VOLUME,/opt/kafka-manager/conf,1
VOLUME,/etc/rinetd,1
VOLUME,/etc/minidlna /var/lib/minidlna /opt,2
VOLUME,/opt,4
VOLUME,/etc/vault /var/lib/vault /var/log/vault,1
VOLUME,/etc/vault /var/lib/vault,2
VOLUME,/work,2
VOLUME,["$ZOO_DATA_DIR"\, "$ZOO_DATA_LOG_DIR"],1
VOLUME,$LUIGI_HOME_DIR,1
VOLUME,/etc/netdata,2
VOLUME,/etc/glances,2
VOLUME,/glances,4
VOLUME,/etc/cmus,2
VOLUME,/root/.cmus,4
VOLUME,/opt/hcfg,2
VOLUME,/root/.homebridge,2
VOLUME,$GRAPHITE_CONF_DIR \\,1
VOLUME,/etc/scrapyd/ /var/lib/scrapyd/,3
VOLUME,/home/errbot,2
VOLUME,/home/hobot/scripts,2
VOLUME,/var/lib/redis/,1
VOLUME,/etc/murmur \\,1
VOLUME,/etc/murmur,3
VOLUME,/etc/tinyproxy,1
VOLUME,/tftpboot,2
VOLUME,/opt/elasticsearch/data,1
VOLUME,/etc/hass,2
VOLUME,/etc/rslsync /data,2
VOLUME,/etc/btsync /data,1
VOLUME,/app/conf /app/userdata /app/addons,1
VOLUME,/var/lib/mpd,2
VOLUME,/etc/raddb,1
VOLUME,/etc/tinc,4
VOLUME,/etc/openvpn,1
VOLUME,/etc/stunnel,2
VOLUME,/var/www/html/data,1
VOLUME,/var/lib/mediagoblin,1
VOLUME,${NIFI_HOME}/content_repository  \\,1
VOLUME,/root/.local/share/openrefine,2
VOLUME,/root,1
VOLUME,/etc/openconnect,1
VOLUME,/etc/ocserv,1
VOLUME,/etc/ipsec.d /etc/strongswan.d,1
VOLUME,/var/lib/vnstat,1
VOLUME,/app/data,3
VOLUME,/etc/privoxy,2
VOLUME,/share,1
VOLUME,/etc/samba \\,2
VOLUME,"${PLEX_MEDIA_SERVER_APPLICATION_SUPPORT_DIR}",1
VOLUME,/etc/dnsmasq.d,1
VOLUME,/etc/influxdb /var/lib/influxdb,1
VOLUME,/var/lib/influxdb/,2
VOLUME,/etc/grafana \\,1
VOLUME,$DATA_DIR $LOG_DIR,2
VOLUME,$JENKINS_HOME,52
VOLUME,/var/lib/ftp,1
VOLUME,/etc/nullmailer,1
VOLUME,/.swarm,1
VOLUME,/etc/mosquitto,1
VOLUME,$NGROK_DIR,1
VOLUME,/var/opt/influxdb/,2
VOLUME,/etc/tor /var/lib/tor,1
VOLUME,/etc/tor /home/tor/.tor,2
VOLUME,/etc/tor /root/.tor,2
VOLUME,/app/,1
VOLUME,/var/www/html/conf \\,1
VOLUME,/var/www/html/data/pages \\,2
VOLUME,/etc/shadowvpn,2
VOLUME,/var/lib/vault,2
VOLUME,/etc/samba,2
VOLUME,/etc/salt /srv/salt,1
VOLUME,/root/.urlwatch,1
VOLUME,/etc/monit /var/lib/monit,1
VOLUME,$TASKDDATA,1
VOLUME,/var/mail,1
VOLUME,/etc/collectd,1
VOLUME,/opt/bro/logs,1
VOLUME,/etc/tor,2
VOLUME,$DIR $ETC,2
VOLUME,/home/ftpuser /etc/pure-ftpd,1
VOLUME,/home/ftpuser,4
VOLUME,/var/lib/scrapyd,2
VOLUME,[ \\,2
VOLUME,/data/,1
VOLUME,/var/cache/zoneminder/events /var/cache/zoneminder/images /var/lib/mysql /var/log/zm,4
VOLUME,/var/lib/zoneminder/events /var/lib/mysql /var/log/zoneminder,6
VOLUME,/var/lib/zoneminder/events /var/lib/zoneminder/images /var/lib/mysql /var/log/zm,2
VOLUME,/var/lib/zoneminder/events /var/lib/mysql /var/log/zm,5
VOLUME,/var/lib/zoneminder/images /var/lib/zoneminder/events /var/lib/mysql /var/log/zm,7
VOLUME,/var/lib/zoneminder/images /var/lib/zoneminder/events /var/lib/mysql /var/log/zoneminder,6
VOLUME,/config /transcode,4
VOLUME,/config /downloads /watch,6
VOLUME,/config /downloads,10
VOLUME,["/config"],7
VOLUME,["/config"\, "/data"],3
VOLUME,/etc/wireguard,2
VOLUME,["/run/nginx"\, \\,1
VOLUME,["/tmp"],2
VOLUME,["/config"\, "/data/"],1
VOLUME,/books /config,3
VOLUME,/jobs,3
VOLUME,[ "/var/www/config"\, "/var/www/misc/user"\, "/var/www/plugins" ],1
VOLUME,[ "${WORLDPATH}"\, "${CONFIGPATH}"\, "${LOGPATH}" ],1
VOLUME,["/root/.local/share/Terraria/Worlds"\, "/config"\, "/terraria-server/logs"],2
VOLUME,["/root/.local/share/Terraria/Worlds"\, "/config"],2
VOLUME,/var/lib/tor/.tor,1
VOLUME,/home/mitmproxy/.mitmproxy,1
VOLUME,$HOME/.irssi,3
VOLUME,["$HOME/.weechat"],4
VOLUME,/workspace,3
VOLUME,/config /movies /tv,4
VOLUME,$GHOST_CONTENT,2
VOLUME,"/etc/letsencrypt",1
VOLUME,"/certs",1
VOLUME,/etc/citus,1
VOLUME,[ "/sys/fs/cgroup"\, "/run" ],4
VOLUME,/data/web,1
VOLUME,["/etc/nginx/sites-enabled"\, "/etc/nginx/certs"\, \\,3
VOLUME,[ "/opt/kimai/var" ],1
VOLUME,["/var/lib/mopidy/local"\, "/var/lib/mopidy/media"],1
VOLUME,/var/lib/mopidy/local,2
VOLUME,/var/lib/mopidy/media,2
VOLUME,$JIRA_HOME,3
VOLUME,[ "/etc/fail2ban/jail.d"\, "/var/lib/fail2ban" ],1
VOLUME,$HOME/.cache,1
VOLUME,"$USER_HOME_DIR/.m2",4
VOLUME,${INSTALL_DIR},4
VOLUME,["/conf"],2
VOLUME,/var/www/html/images,1
VOLUME,["/data/files"\, "/data/meta"],1
VOLUME,/config /recordings,1
VOLUME,["/config"\, "/transcode"],2
VOLUME,[ "/var/log/mysql/"\, "/var/log/apache2/"\, "/www"\, "/opt/lampp/apache2/conf.d/" ],1
VOLUME,[ "/var/log/mysql/"\, "/var/log/apache2/" ],1
VOLUME,/opt/eosio/bin/data-dir,7
VOLUME,/var/log/cron,1
VOLUME,./data:/data,2
VOLUME,./data/var/lib/redis:/var/lib/redis,2
VOLUME,/var/log/nginx,1
VOLUME,["/etc/supervisor/conf.d"\, "/var/log/supervisor/"],1
VOLUME,/config /downloads /music,1
VOLUME,[ "/data"\, "/config" ],1
VOLUME,/jav/data,1
VOLUME,/home/gradle/.gradle,9
VOLUME,"/home/gradle/.gradle",4
VOLUME,"/root/.gradle",4
VOLUME,"${USER_HOME_DIR}/.gradle",2
VOLUME,"$USER_HOME_DIR/.gradle",4
VOLUME,["/config_deemix"\, "/downloads"],1
VOLUME,"/config_deemix" "/downloads",1
VOLUME,["/config"\, "/music"],1
VOLUME,"/config" "/music",1
VOLUME,["$DATAVOLUME"],1
VOLUME,$DATAVOLUME,2
VOLUME,["$P4PCACHE"],1
VOLUME,$P4PCACHE,2
VOLUME,/app/laravel-docker/bootstrap/cache,5
VOLUME,[ "/etc/services.d"],5
VOLUME,[ "/usr/local/nginx-unit/tmp"\, "/usr/local/nginx-unit/state" ],7
VOLUME,[ "/etc/services.d"\, "/etc/fix-attrs.d"\, "/etc/cont-init.d"\, "cont-finish.d" ],2
VOLUME,/app/laravel-docker/storage/framework/views,3
VOLUME,["/root/.khs1994-docker-lnmp"],1
VOLUME,[ "/opt" ],1
VOLUME,/app/laravel/storage/framework/views,4
VOLUME,/run /srv/data /tmp /var/lib/nginx/tmp,1
VOLUME,/srv/data /tmp /var/tmp/nginx /run /var/log,2
VOLUME,/srv/data /tmp /var/tmp /run /var/log,2
VOLUME,/srv/data /tmp /var/tmp /var/run /var/log,2
VOLUME,/srv/data /srv/cfg/conf.php /tmp /var/tmp /var/run /var/log,2
VOLUME,/tmp /var/tmp /var/run /var/log,2
VOLUME,"${NAGIOS_HOME}/var" "${NAGIOS_HOME}/etc" "/var/log/apache2" "/opt/Custom-Nagios-Plugins" "/opt/nagiosgraph/var" "/opt/nagiosgraph/etc",1
VOLUME,"${NAGIOS_HOME}/var" "${NAGIOS_HOME}/etc" "${NAGIOS_HOME}/libexec" "/var/log/apache2" "/usr/share/snmp/mibs" "/opt/Custom-Nagios-Plugins" "/opt/nagiosgraph/var" "/opt/nagiosgraph/etc",2
