CMD,sed -e s/Kullanici/"$KULLANICI"/ index.html > index1.html && sed -e s/Hostname/"$HOSTNAME"/ index1.html > index.html ; rm index1.html; nginx -g 'daemon off;',1
CMD,["python3"\, "app.py"],1
CMD,["/root/start_notebook.sh"],1
CMD,["sh"\, "-c"\, "ansible-playbook $TAGS local.yml"],3
CMD,["sh"\, "-c"\, "sudo ansible-playbook $TAGS local.yml"],2
CMD,"gf",1
CMD,[ "-h" ],1
CMD,["nginx"\, "-c"\, "/app/conf/nginx.conf"\, "-g"\, "pid /app/tmp/nginx.pid; error_log /dev/stderr;"\, "-p"\, "/app"],3
CMD,[ "--web.listen-address=127.0.0.1:9090"\, \\,1
CMD,npm run build:prod:container,2
CMD,npm run build:prod:docker,2
CMD,["/usr/bin/php"\, "/var/regex/run-benchmarks.php"],1
CMD,nginx && janus,1
CMD,/opt/mssql/bin/sqlservr,20
CMD,["/opt/mssql/bin/sqlservr"],5
CMD,/usr/bin/supervisord -n -c /usr/local/etc/supervisord.conf,5
CMD,["/bin/bash"\, "-c"\, "sleep infinity"],1
CMD,[ "/opt/mssql/bin/sqlservr" ],5
CMD,/bin/bash ./entrypoint.sh,27
CMD,sqlservr,5
CMD,/opt/mssql/bin/sqlservr.sh,1
CMD,/bin/bash ./run-me.sh,3
CMD,["couchbase-server"],76
CMD,["/etc/sync_gateway/config.json"],76
CMD,[ "/entrypoint.sh" ],234
CMD,export CDROM="${CDROM:="$(basename "${CDROM_IMAGE_URL}")"}" \\,1
CMD,export CDROM="$(basename "${CDROM_IMAGE_URL}")" \\,2
CMD,sudo touch /dev/kvm /dev/snd "${IMAGE_PATH}" "${BOOTDISK}" "${ENV}" 2>/dev/null || true \\,2
CMD,./enable-ssh.sh && /bin/bash -c ./Launch.sh,2
CMD,["thelounge"\, "start"],3
CMD,["lounge"\, "start"],2
CMD,["lounge"],2
CMD,node index.js --home "$LOUNGE_DATA",4
CMD,node index.js --home $LOUNGE_HOME,1
CMD,["--no-renderer-sandbox"\, "--listen"\, "0.0.0.0:8080"],1
CMD,["--listen"\, "0.0.0.0:8080"],2
CMD,["/sbin/my_init"],14
CMD,["/usr/sbin/nginx"\,"-g"\,"daemon off;"],3
CMD,["/usr/local/php/sbin/php-fpm"],3
CMD,["usr/local/redis/src/redis-server"\,"/usr/local/redis/redis.conf"],3
CMD,[ "redis-server"\, "/usr/local/etc/redis.conf" ],1
CMD,["usr/local/redis/redis-server"\,"/usr/local/redis/redis.conf"],2
CMD,["/opt/redis/src/redis-server"\,"/usr/share/nginx/html/redis.conf"],2
CMD,["node"\, "server.js"],6
CMD,["/vlmcsd"\, "-D"\, "-d"\, "-t"\, "3"\, "-e"\, "-v"],1
CMD,["/vlmcsd"\, "-D"\, "-d"\, "-t"\, "3"],1
CMD,healthcheck &>/dev/null || exit 1,1
